Index,Date,Closing Price
IGPA,2020-01-03,"16,819.98"
IGPA,2020-01-06,"16,959.62"
IGPA,2020-01-07,"17,069.34"
IGPA,2020-01-08,"17,062.86"
IGPA,2020-01-09,"17,020.00"
IGPA,2020-01-10,"17,320.56"
IGPA,2020-01-13,"17,222.62"
IGPA,2020-01-14,"17,114.37"
IGPA,2020-01-15,"16,983.34"
IGPA,2020-01-16,"17,009.35"
IGPA,2020-01-17,"16,985.75"
IGPA,2020-01-20,"16,767.19"
IGPA,2020-01-21,"16,397.01"
IGPA,2020-01-22,"16,309.39"
IGPA,2020-01-23,"16,240.69"
IGPA,2020-01-24,"16,208.90"
IGPA,2020-01-27,"15,942.63"
IGPA,2020-01-28,"15,965.14"
IGPA,2020-01-29,"15,963.17"
IGPA,2020-01-30,"15,892.92"
IGPA,2020-01-31,"15,959.84"
IGPA,2020-02-03,"15,968.87"
IGPA,2020-02-04,"16,248.38"
IGPA,2020-02-05,"16,270.97"
IGPA,2020-02-06,"16,353.76"
IGPA,2020-02-07,"16,315.35"
IGPA,2020-02-10,"16,134.13"
IGPA,2020-02-11,"16,236.21"
IGPA,2020-02-12,"16,267.98"
IGPA,2020-02-13,"16,239.09"
IGPA,2020-02-14,"16,228.41"
IGPA,2020-02-17,"16,155.09"
IGPA,2020-02-18,"15,870.56"
IGPA,2020-02-19,"15,783.85"
IGPA,2020-02-20,"15,823.31"
IGPA,2020-02-21,"15,798.70"
IGPA,2020-02-24,"15,462.25"
IGPA,2020-02-25,"15,242.11"
IGPA,2020-02-26,"15,016.84"
IGPA,2020-02-27,"14,883.45"
IGPA,2020-02-28,"14,423.06"
IGPA,2020-03-02,"14,920.56"
IGPA,2020-03-03,"14,935.35"
IGPA,2020-03-04,"15,159.83"
IGPA,2020-03-05,"15,020.39"
IGPA,2020-03-06,"14,713.31"
IGPA,2020-03-09,"14,069.26"
IGPA,2020-03-10,"14,176.11"
IGPA,2020-03-11,"13,868.22"
IGPA,2020-03-12,"13,016.74"
IGPA,2020-03-13,"13,135.77"
IGPA,2020-03-16,"11,433.80"
IGPA,2020-03-17,"11,507.62"
IGPA,2020-03-18,"10,204.51"
IGPA,2020-03-19,"10,812.53"
IGPA,2020-03-20,"10,838.19"
IGPA,2020-03-23,"10,207.90"
IGPA,2020-03-24,"10,217.34"
IGPA,2020-03-25,"10,866.30"
IGPA,2020-03-26,"11,167.00"
IGPA,2020-03-27,"11,201.43"
IGPA,2020-03-30,"11,496.00"
IGPA,2020-03-31,"12,072.73"
IGPA,2020-04-01,"11,856.49"
IGPA,2020-04-02,"12,299.09"
IGPA,2020-04-03,"12,614.26"
IGPA,2020-04-06,"12,854.03"
IGPA,2020-04-07,"12,758.27"
IGPA,2020-04-08,"12,953.53"
IGPA,2020-04-09,"13,190.56"
IGPA,2020-04-13,"13,300.19"
IGPA,2020-04-14,"13,504.13"
IGPA,2020-04-15,"13,298.50"
IGPA,2020-04-16,"13,147.97"
IGPA,2020-04-17,"13,204.45"
IGPA,2020-04-20,"12,975.36"
IGPA,2020-04-21,"12,657.07"
IGPA,2020-04-22,"12,736.31"
IGPA,2020-04-23,"12,945.89"
IGPA,2020-04-24,"12,718.74"
IGPA,2020-04-27,"13,113.52"
IGPA,2020-04-28,"13,366.62"
IGPA,2020-04-29,"13,732.43"
IGPA,2020-04-30,"13,613.69"
IGPA,2020-05-04,"13,240.68"
IGPA,2020-05-05,"13,460.16"
IGPA,2020-05-06,"13,566.87"
IGPA,2020-05-07,"13,659.95"
IGPA,2020-05-08,"13,105.38"
IGPA,2020-05-11,"13,077.35"
IGPA,2020-05-12,"12,844.49"
IGPA,2020-05-13,"12,402.87"
IGPA,2020-05-14,"12,502.57"
IGPA,2020-05-15,"12,433.41"
IGPA,2020-05-18,"12,885.39"
IGPA,2020-05-19,"12,799.15"
IGPA,2020-05-20,"12,896.25"
IGPA,2020-05-22,"12,760.67"
IGPA,2020-05-25,"12,734.73"
IGPA,2020-05-26,"12,681.59"
IGPA,2020-05-27,"12,767.72"
IGPA,2020-05-28,"12,442.76"
IGPA,2020-05-29,"12,379.58"
IGPA,2020-06-01,"12,483.11"
IGPA,2020-06-02,"12,694.55"
IGPA,2020-06-03,"12,969.93"
IGPA,2020-06-04,"13,148.14"
IGPA,2020-06-05,"13,628.83"
BVQ,2020-01-02,"1,408.81"
BVQ,2020-01-03,"1,409.77"
BVQ,2020-01-06,"1,410.73"
BVQ,2020-01-07,"1,410.73"
BVQ,2020-01-08,"1,423.63"
BVQ,2020-01-09,"1,426.50"
BVQ,2020-01-10,"1,426.50"
BVQ,2020-01-13,"1,414.10"
BVQ,2020-01-14,"1,424.58"
BVQ,2020-01-15,"1,412.68"
BVQ,2020-01-16,"1,412.81"
BVQ,2020-01-17,"1,412.81"
BVQ,2020-01-20,"1,402.91"
BVQ,2020-01-21,"1,394.05"
BVQ,2020-01-22,"1,395.97"
BVQ,2020-01-23,"1,382.44"
BVQ,2020-01-24,"1,386.25"
BVQ,2020-01-27,"1,387.65"
BVQ,2020-01-28,"1,383.63"
BVQ,2020-01-29,"1,383.63"
BVQ,2020-01-30,"1,383.63"
BVQ,2020-01-31,"1,383.63"
BVQ,2020-02-03,"1,383.63"
BVQ,2020-02-04,"1,382.68"
BVQ,2020-02-05,"1,383.63"
BVQ,2020-02-06,"1,380.64"
BVQ,2020-02-07,"1,379.86"
BVQ,2020-02-10,"1,382.64"
BVQ,2020-02-11,"1,411.36"
BVQ,2020-02-12,"1,411.36"
BVQ,2020-02-13,"1,410.41"
BVQ,2020-02-14,"1,411.71"
BVQ,2020-02-17,"1,411.71"
BVQ,2020-02-18,"1,388.21"
BVQ,2020-02-19,"1,387.26"
BVQ,2020-02-20,"1,385.82"
BVQ,2020-02-21,"1,385.82"
BVQ,2020-02-26,"1,385.82"
BVQ,2020-02-27,"1,403.39"
BVQ,2020-02-28,"1,403.39"
BVQ,2020-03-02,"1,403.98"
BVQ,2020-03-03,"1,392.34"
BVQ,2020-03-04,"1,388.75"
BVQ,2020-03-05,"1,389.70"
BVQ,2020-03-06,"1,395.55"
BVQ,2020-03-09,"1,396.51"
BVQ,2020-03-10,"1,393.52"
BVQ,2020-03-11,"1,395.42"
BVQ,2020-03-12,"1,394.47"
BVQ,2020-03-13,"1,404.11"
BVQ,2020-03-16,"1,404.11"
BVQ,2020-03-17,"1,404.11"
BVQ,2020-03-18,"1,403.19"
BVQ,2020-03-19,"1,402.28"
BVQ,2020-03-20,"1,402.28"
BVQ,2020-03-23,"1,400.45"
BVQ,2020-03-24,"1,402.28"
BVQ,2020-03-25,"1,401.36"
BVQ,2020-03-26,"1,401.36"
BVQ,2020-03-27,"1,401.36"
BVQ,2020-03-30,"1,401.36"
BVQ,2020-03-31,"1,400.45"
BVQ,2020-04-01,"1,400.22"
BVQ,2020-04-02,"1,394.73"
BVQ,2020-04-03,"1,397.48"
BVQ,2020-04-06,"1,397.48"
BVQ,2020-04-07,"1,390.16"
BVQ,2020-04-08,"1,387.29"
BVQ,2020-04-09,"1,387.29"
BVQ,2020-04-13,"1,387.29"
BVQ,2020-04-14,"1,387.29"
BVQ,2020-04-15,"1,387.29"
BVQ,2020-04-16,"1,390.03"
BVQ,2020-04-17,"1,390.03"
BVQ,2020-04-20,"1,387.29"
BVQ,2020-04-21,"1,390.03"
BVQ,2020-04-22,"1,383.95"
BVQ,2020-04-23,"1,383.95"
BVQ,2020-04-24,"1,383.95"
BVQ,2020-04-27,"1,383.95"
BVQ,2020-04-28,"1,383.03"
BVQ,2020-04-29,"1,383.95"
BVQ,2020-04-30,"1,383.95"
BVQ,2020-05-04,"1,383.95"
BVQ,2020-05-05,"1,383.95"
BVQ,2020-05-06,"1,384.86"
BVQ,2020-05-07,"1,384.86"
BVQ,2020-05-08,"1,384.86"
BVQ,2020-05-11,"1,384.86"
BVQ,2020-05-12,"1,384.86"
BVQ,2020-05-13,"1,385.78"
BVQ,2020-05-14,"1,385.78"
BVQ,2020-05-15,"1,384.86"
BVQ,2020-05-18,"1,384.47"
BVQ,2020-05-19,"1,384.95"
BVQ,2020-05-20,"1,384.95"
BVQ,2020-05-21,"1,384.47"
BVQ,2020-05-22,"1,385.45"
BVQ,2020-05-26,"1,383.63"
BVQ,2020-05-27,"1,383.62"
BVQ,2020-05-28,"1,385.45"
BVQ,2020-05-29,"1,385.45"
BVQ,2020-06-01,"1,384.02"
BVQ,2020-06-02,"1,381.28"
BVQ,2020-06-03,"1,384.02"
BVQ,2020-06-04,"1,384.02"
BET,2020-01-03,"9,921.59"
BET,2020-01-06,"9,865.83"
BET,2020-01-07,"9,885.48"
BET,2020-01-08,"9,856.93"
BET,2020-01-09,"9,939.58"
BET,2020-01-10,"9,952.83"
BET,2020-01-13,"10,023.95"
BET,2020-01-14,"10,035.47"
BET,2020-01-15,"10,082.00"
BET,2020-01-16,"10,074.80"
BET,2020-01-17,"10,087.42"
BET,2020-01-20,"10,095.26"
BET,2020-01-21,"10,096.29"
BET,2020-01-22,"10,131.77"
BET,2020-01-23,"10,219.75"
BET,2020-01-27,"10,105.37"
BET,2020-01-28,"10,091.08"
BET,2020-01-29,"10,050.70"
BET,2020-01-30,"9,949.55"
BET,2020-01-31,"10,027.88"
BET,2020-02-03,"9,958.13"
BET,2020-02-04,"9,965.56"
BET,2020-02-05,"10,035.73"
BET,2020-02-06,"10,107.38"
BET,2020-02-07,"10,025.59"
BET,2020-02-10,"10,012.30"
BET,2020-02-11,"10,006.05"
BET,2020-02-12,"10,000.18"
BET,2020-02-13,"10,095.99"
BET,2020-02-14,"10,099.82"
BET,2020-02-17,"10,108.05"
BET,2020-02-18,"10,138.11"
BET,2020-02-19,"10,204.97"
BET,2020-02-20,"10,144.16"
BET,2020-02-21,"10,097.21"
BET,2020-02-24,"9,849.05"
BET,2020-02-25,"9,779.14"
BET,2020-02-26,"9,704.82"
BET,2020-02-27,"9,562.63"
BET,2020-02-28,"9,121.27"
BET,2020-03-02,"9,452.51"
BET,2020-03-03,"9,693.05"
BET,2020-03-04,"9,766.69"
BET,2020-03-05,"9,594.01"
BET,2020-03-06,"9,445.03"
BET,2020-03-09,"8,733.96"
BET,2020-03-10,"8,722.11"
BET,2020-03-11,"8,381.47"
BET,2020-03-12,"7,950.02"
BET,2020-03-13,"7,882.19"
BET,2020-03-16,"7,126.73"
BET,2020-03-17,"7,561.99"
BET,2020-03-18,"7,292.72"
BET,2020-03-19,"7,384.75"
BET,2020-03-20,"7,347.75"
BET,2020-03-23,"7,038.95"
BET,2020-03-24,"7,472.17"
BET,2020-03-25,"7,621.00"
BET,2020-03-26,"7,622.75"
BET,2020-03-27,"7,528.93"
BET,2020-03-30,"7,483.17"
BET,2020-03-31,"7,625.38"
BET,2020-04-01,"7,425.44"
BET,2020-04-02,"7,548.64"
BET,2020-04-03,"7,525.60"
BET,2020-04-06,"7,706.49"
BET,2020-04-07,"8,020.15"
BET,2020-04-08,"8,000.10"
BET,2020-04-09,"8,129.50"
BET,2020-04-10,"8,349.93"
BET,2020-04-13,"8,302.45"
BET,2020-04-14,"8,296.19"
BET,2020-04-15,"7,964.04"
BET,2020-04-16,"7,935.06"
BET,2020-04-21,"7,721.93"
BET,2020-04-22,"7,843.37"
BET,2020-04-23,"7,921.89"
BET,2020-04-24,"7,917.72"
BET,2020-04-27,"8,019.11"
BET,2020-04-28,"8,191.09"
BET,2020-04-29,"8,274.76"
BET,2020-04-30,"7,978.64"
BET,2020-05-04,"7,992.41"
BET,2020-05-05,"8,090.58"
BET,2020-05-06,"8,106.93"
BET,2020-05-07,"8,192.20"
BET,2020-05-08,"8,381.20"
BET,2020-05-11,"8,406.04"
BET,2020-05-12,"8,408.11"
BET,2020-05-13,"8,229.08"
BET,2020-05-14,"8,143.54"
BET,2020-05-15,"8,174.10"
BET,2020-05-18,"8,298.02"
BET,2020-05-19,"8,383.11"
BET,2020-05-20,"8,419.75"
BET,2020-05-21,"8,582.18"
BET,2020-05-22,"8,592.48"
BET,2020-05-25,"8,688.36"
BET,2020-05-26,"8,705.75"
BET,2020-05-27,"8,732.22"
BET,2020-05-28,"8,768.80"
BET,2020-05-29,"8,701.29"
BET,2020-06-02,"8,814.37"
BET,2020-06-03,"8,981.80"
BET,2020-06-04,"9,021.60"
BUX,2020-01-02,"46,230.22"
BUX,2020-01-03,"46,141.22"
BUX,2020-01-06,"44,658.76"
BUX,2020-01-07,"44,490.80"
BUX,2020-01-08,"44,932.18"
BUX,2020-01-09,"45,493.15"
BUX,2020-01-10,"45,364.14"
BUX,2020-01-13,"45,447.52"
BUX,2020-01-14,"44,960.31"
BUX,2020-01-15,"44,565.03"
BUX,2020-01-16,"44,350.39"
BUX,2020-01-17,"44,422.81"
BUX,2020-01-20,"44,470.93"
BUX,2020-01-21,"44,132.00"
BUX,2020-01-22,"44,597.05"
BUX,2020-01-23,"44,823.28"
BUX,2020-01-24,"44,515.97"
BUX,2020-01-27,"43,929.17"
BUX,2020-01-28,"43,675.50"
BUX,2020-01-29,"43,431.30"
BUX,2020-01-30,"43,501.99"
BUX,2020-01-31,"43,072.08"
BUX,2020-02-03,"43,390.81"
BUX,2020-02-04,"43,864.82"
BUX,2020-02-05,"44,020.03"
BUX,2020-02-06,"44,127.99"
BUX,2020-02-07,"44,486.92"
BUX,2020-02-10,"44,538.59"
BUX,2020-02-11,"44,559.95"
BUX,2020-02-12,"44,482.40"
BUX,2020-02-13,"44,629.51"
BUX,2020-02-14,"44,905.98"
BUX,2020-02-17,"45,338.26"
BUX,2020-02-18,"45,547.15"
BUX,2020-02-19,"46,182.09"
BUX,2020-02-20,"45,792.07"
BUX,2020-02-21,"45,781.35"
BUX,2020-02-24,"44,381.32"
BUX,2020-02-25,"43,075.07"
BUX,2020-02-26,"43,521.91"
BUX,2020-02-27,"42,679.40"
BUX,2020-02-28,"40,229.64"
BUX,2020-03-02,"41,537.20"
BUX,2020-03-03,"43,301.39"
BUX,2020-03-04,"43,327.92"
BUX,2020-03-05,"42,607.98"
BUX,2020-03-06,"41,185.29"
BUX,2020-03-09,"38,075.83"
BUX,2020-03-10,"38,380.60"
BUX,2020-03-11,"36,536.24"
BUX,2020-03-12,"32,317.89"
BUX,2020-03-13,"34,189.09"
BUX,2020-03-16,"32,304.48"
BUX,2020-03-17,"31,525.60"
BUX,2020-03-18,"29,464.28"
BUX,2020-03-19,"29,494.19"
BUX,2020-03-20,"30,959.94"
BUX,2020-03-23,"30,848.56"
BUX,2020-03-24,"32,614.56"
BUX,2020-03-25,"32,690.45"
BUX,2020-03-26,"32,994.30"
BUX,2020-03-27,"32,065.14"
BUX,2020-03-30,"31,985.33"
BUX,2020-03-31,"33,134.87"
BUX,2020-04-01,"32,361.34"
BUX,2020-04-02,"32,591.95"
BUX,2020-04-03,"32,265.92"
BUX,2020-04-06,"32,858.75"
BUX,2020-04-07,"32,715.70"
BUX,2020-04-08,"32,863.79"
BUX,2020-04-09,"33,761.87"
BUX,2020-04-14,"33,849.13"
BUX,2020-04-15,"32,710.55"
BUX,2020-04-16,"32,217.99"
BUX,2020-04-17,"33,173.40"
BUX,2020-04-20,"32,927.47"
BUX,2020-04-21,"31,582.31"
BUX,2020-04-22,"32,328.27"
BUX,2020-04-23,"32,805.50"
BUX,2020-04-24,"32,964.67"
BUX,2020-04-27,"33,196.85"
BUX,2020-04-28,"33,808.22"
BUX,2020-04-29,"34,815.09"
BUX,2020-04-30,"35,180.90"
BUX,2020-05-04,"34,576.84"
BUX,2020-05-05,"34,604.44"
BUX,2020-05-06,"34,557.17"
BUX,2020-05-07,"34,613.57"
BUX,2020-05-08,"34,796.13"
BUX,2020-05-11,"34,908.12"
BUX,2020-05-12,"35,143.13"
BUX,2020-05-13,"34,518.75"
BUX,2020-05-14,"34,144.57"
BUX,2020-05-15,"34,046.13"
BUX,2020-05-18,"35,307.51"
BUX,2020-05-19,"35,452.21"
BUX,2020-05-20,"35,635.52"
BUX,2020-05-21,"35,494.52"
BUX,2020-05-22,"35,050.92"
BUX,2020-05-25,"35,210.60"
BUX,2020-05-26,"36,085.77"
BUX,2020-05-27,"36,346.09"
BUX,2020-05-28,"36,340.47"
BUX,2020-05-29,"35,875.71"
BUX,2020-06-02,"35,967.41"
BUX,2020-06-03,"37,317.04"
BUX,2020-06-04,"37,260.06"
BUX,2020-06-05,"37,985.66"
PX,2020-01-02,"1,123.91"
PX,2020-01-03,"1,121.44"
PX,2020-01-06,"1,118.43"
PX,2020-01-07,"1,117.64"
PX,2020-01-08,"1,118.22"
PX,2020-01-09,"1,126.66"
PX,2020-01-10,"1,133.67"
PX,2020-01-13,"1,137.41"
PX,2020-01-14,"1,139.10"
PX,2020-01-15,"1,133.09"
PX,2020-01-16,"1,133.26"
PX,2020-01-17,"1,132.99"
PX,2020-01-20,"1,131.45"
PX,2020-01-21,"1,130.12"
PX,2020-01-22,"1,140.48"
PX,2020-01-23,"1,135.40"
PX,2020-01-24,"1,142.95"
PX,2020-01-27,"1,131.58"
PX,2020-01-28,"1,107.47"
PX,2020-01-29,"1,097.59"
PX,2020-01-30,"1,074.39"
PX,2020-01-31,"1,072.46"
PX,2020-02-03,"1,085.15"
PX,2020-02-04,"1,090.21"
PX,2020-02-05,"1,103.37"
PX,2020-02-06,"1,114.60"
PX,2020-02-07,"1,110.72"
PX,2020-02-10,"1,111.12"
PX,2020-02-11,"1,107.19"
PX,2020-02-12,"1,102.94"
PX,2020-02-13,"1,104.10"
PX,2020-02-14,"1,102.93"
PX,2020-02-17,"1,097.45"
PX,2020-02-18,"1,096.92"
PX,2020-02-19,"1,104.21"
PX,2020-02-20,"1,097.16"
PX,2020-02-21,"1,089.32"
PX,2020-02-24,"1,058.69"
PX,2020-02-25,"1,041.44"
PX,2020-02-26,"1,032.25"
PX,2020-02-27,"1,002.24"
PX,2020-02-28,977.11
PX,2020-03-02,985.13
PX,2020-03-03,"1,011.53"
PX,2020-03-04,"1,007.24"
PX,2020-03-05,990.66
PX,2020-03-06,962.89
PX,2020-03-09,913.47
PX,2020-03-10,912.76
PX,2020-03-11,885.10
PX,2020-03-12,815.74
PX,2020-03-13,825.15
PX,2020-03-16,761.12
PX,2020-03-17,738.23
PX,2020-03-18,690.37
PX,2020-03-19,709.15
PX,2020-03-20,738.80
PX,2020-03-23,738.28
PX,2020-03-24,794.74
PX,2020-03-25,807.65
PX,2020-03-26,801.57
PX,2020-03-27,781.23
PX,2020-03-30,770.44
PX,2020-03-31,789.88
PX,2020-04-01,770.67
PX,2020-04-02,780.85
PX,2020-04-03,774.34
PX,2020-04-06,807.95
PX,2020-04-07,820.33
PX,2020-04-08,827.66
PX,2020-04-09,840.08
PX,2020-04-14,851.56
PX,2020-04-15,825.11
PX,2020-04-16,844.46
PX,2020-04-17,851.36
PX,2020-04-20,846.68
PX,2020-04-21,830.16
PX,2020-04-22,834.31
PX,2020-04-23,855.19
PX,2020-04-24,851.91
PX,2020-04-27,859.33
PX,2020-04-28,867.16
PX,2020-04-29,883.95
PX,2020-04-30,873.17
PX,2020-05-04,862.95
PX,2020-05-05,876.32
PX,2020-05-06,872.71
PX,2020-05-07,881.34
PX,2020-05-11,885.94
PX,2020-05-12,890.61
PX,2020-05-13,881.67
PX,2020-05-14,858.96
PX,2020-05-15,867.44
PX,2020-05-18,878.65
PX,2020-05-19,868.92
PX,2020-05-20,878.57
PX,2020-05-21,869.69
PX,2020-05-22,877.01
PX,2020-05-25,882.00
PX,2020-05-26,901.15
PX,2020-05-27,907.14
PX,2020-05-28,901.62
PX,2020-05-29,895.52
PX,2020-06-01,907.62
PX,2020-06-02,921.82
PX,2020-06-03,927.53
PX,2020-06-04,932.42
PX,2020-06-05,957.55
RTS,2020-01-03,"1,564.18"
RTS,2020-01-06,"1,568.35"
RTS,2020-01-08,"1,589.08"
RTS,2020-01-09,"1,601.74"
RTS,2020-01-10,"1,614.69"
RTS,2020-01-13,"1,619.73"
RTS,2020-01-14,"1,604.96"
RTS,2020-01-15,"1,602.29"
RTS,2020-01-16,"1,612.72"
RTS,2020-01-17,"1,637.75"
RTS,2020-01-20,"1,646.60"
RTS,2020-01-21,"1,634.32"
RTS,2020-01-22,"1,612.87"
RTS,2020-01-23,"1,596.11"
RTS,2020-01-24,"1,599.82"
RTS,2020-01-27,"1,541.90"
RTS,2020-01-28,"1,572.23"
RTS,2020-01-29,"1,570.65"
RTS,2020-01-30,"1,544.55"
RTS,2020-01-31,"1,517.07"
RTS,2020-02-03,"1,521.16"
RTS,2020-02-04,"1,547.19"
RTS,2020-02-05,"1,560.48"
RTS,2020-02-06,"1,539.42"
RTS,2020-02-07,"1,518.23"
RTS,2020-02-10,"1,503.95"
RTS,2020-02-11,"1,539.56"
RTS,2020-02-12,"1,557.44"
RTS,2020-02-13,"1,543.50"
RTS,2020-02-14,"1,534.89"
RTS,2020-02-17,"1,543.25"
RTS,2020-02-18,"1,515.54"
RTS,2020-02-19,"1,542.08"
RTS,2020-02-20,"1,535.81"
RTS,2020-02-21,"1,524.71"
RTS,2020-02-25,"1,446.11"
RTS,2020-02-26,"1,461.22"
RTS,2020-02-27,"1,386.20"
RTS,2020-02-28,"1,299.69"
RTS,2020-03-02,"1,303.47"
RTS,2020-03-03,"1,358.03"
RTS,2020-03-04,"1,348.19"
RTS,2020-03-05,"1,323.82"
RTS,2020-03-06,"1,257.96"
RTS,2020-03-10,"1,094.18"
RTS,2020-03-11,"1,086.18"
RTS,2020-03-12,966.40
RTS,2020-03-13,991.69
RTS,2020-03-16,966.93
RTS,2020-03-17,934.66
RTS,2020-03-18,832.26
RTS,2020-03-19,902.63
RTS,2020-03-20,924.22
RTS,2020-03-23,883.78
RTS,2020-03-24,965.32
RTS,2020-03-25,981.69
RTS,2020-03-26,"1,017.03"
RTS,2020-03-27,955.34
RTS,2020-03-30,958.54
RTS,2020-03-31,"1,014.44"
RTS,2020-04-01,987.75
RTS,2020-04-02,"1,034.06"
RTS,2020-04-03,"1,049.88"
RTS,2020-04-06,"1,083.43"
RTS,2020-04-07,"1,099.76"
RTS,2020-04-08,"1,114.60"
RTS,2020-04-09,"1,155.49"
RTS,2020-04-10,"1,142.07"
RTS,2020-04-13,"1,124.97"
RTS,2020-04-14,"1,133.23"
RTS,2020-04-15,"1,046.88"
RTS,2020-04-16,"1,066.91"
RTS,2020-04-17,"1,078.69"
RTS,2020-04-20,"1,068.32"
RTS,2020-04-21,"1,012.15"
RTS,2020-04-22,"1,066.01"
RTS,2020-04-23,"1,099.67"
RTS,2020-04-24,"1,081.32"
RTS,2020-04-27,"1,083.68"
RTS,2020-04-28,"1,109.60"
RTS,2020-04-29,"1,144.64"
RTS,2020-04-30,"1,125.03"
RTS,2020-05-04,"1,099.42"
RTS,2020-05-05,"1,133.16"
RTS,2020-05-06,"1,111.43"
RTS,2020-05-07,"1,126.48"
RTS,2020-05-08,"1,136.34"
RTS,2020-05-12,"1,137.28"
RTS,2020-05-13,"1,110.37"
RTS,2020-05-14,"1,102.98"
RTS,2020-05-15,"1,107.49"
RTS,2020-05-18,"1,167.88"
RTS,2020-05-19,"1,177.24"
RTS,2020-05-20,"1,225.47"
RTS,2020-05-21,"1,206.28"
RTS,2020-05-22,"1,188.47"
RTS,2020-05-25,"1,213.41"
RTS,2020-05-26,"1,224.99"
RTS,2020-05-27,"1,212.20"
RTS,2020-05-28,"1,241.77"
RTS,2020-05-29,"1,219.76"
RTS,2020-06-01,"1,247.61"
RTS,2020-06-02,"1,277.85"
RTS,2020-06-03,"1,301.88"
RTS,2020-06-04,"1,257.31"
RTS,2020-06-05,"1,285.78"
RTX USD,2020-01-03,"2,288.84"
RTX USD,2020-01-06,"2,295.50"
RTX USD,2020-01-08,"2,332.54"
RTX USD,2020-01-09,"2,346.03"
RTX USD,2020-01-10,"2,358.64"
RTX USD,2020-01-13,"2,366.66"
RTX USD,2020-01-14,"2,338.06"
RTX USD,2020-01-15,"2,335.37"
RTX USD,2020-01-16,"2,355.39"
RTX USD,2020-01-17,"2,387.75"
RTX USD,2020-01-20,"2,398.85"
RTX USD,2020-01-21,"2,387.44"
RTX USD,2020-01-22,"2,350.66"
RTX USD,2020-01-23,"2,318.59"
RTX USD,2020-01-24,"2,323.26"
RTX USD,2020-01-27,"2,233.57"
RTX USD,2020-01-28,"2,276.42"
RTX USD,2020-01-29,"2,272.80"
RTX USD,2020-01-30,"2,218.92"
RTX USD,2020-01-31,"2,179.90"
RTX USD,2020-02-03,"2,191.03"
RTX USD,2020-02-04,"2,224.16"
RTX USD,2020-02-05,"2,239.79"
RTX USD,2020-02-06,"2,202.46"
RTX USD,2020-02-07,"2,164.22"
RTX USD,2020-02-10,"2,136.62"
RTX USD,2020-02-11,"2,193.73"
RTX USD,2020-02-12,"2,222.41"
RTX USD,2020-02-13,"2,195.75"
RTX USD,2020-02-14,"2,184.04"
RTX USD,2020-02-17,"2,200.30"
RTX USD,2020-02-18,"2,158.94"
RTX USD,2020-02-19,"2,203.06"
RTX USD,2020-02-20,"2,193.87"
RTX USD,2020-02-21,"2,172.03"
RTX USD,2020-02-25,"2,058.67"
RTX USD,2020-02-26,"2,085.07"
RTX USD,2020-02-27,"1,975.65"
RTX USD,2020-02-28,"1,856.21"
RTX USD,2020-03-02,"1,843.83"
RTX USD,2020-03-03,"1,930.39"
RTX USD,2020-03-04,"1,919.59"
RTX USD,2020-03-05,"1,880.30"
RTX USD,2020-03-06,"1,779.79"
RTX USD,2020-03-10,"1,504.81"
RTX USD,2020-03-11,"1,492.40"
RTX USD,2020-03-12,"1,315.83"
RTX USD,2020-03-13,"1,360.73"
RTX USD,2020-03-16,"1,330.54"
RTX USD,2020-03-17,"1,274.46"
RTX USD,2020-03-18,"1,120.32"
RTX USD,2020-03-19,"1,237.49"
RTX USD,2020-03-20,"1,273.99"
RTX USD,2020-03-23,"1,217.05"
RTX USD,2020-03-24,"1,336.46"
RTX USD,2020-03-25,"1,359.36"
RTX USD,2020-03-26,"1,410.20"
RTX USD,2020-03-27,"1,311.16"
RTX USD,2020-03-30,"1,311.76"
RTX USD,2020-03-31,"1,383.57"
RTX USD,2020-04-01,"1,353.47"
RTX USD,2020-04-02,"1,426.29"
RTX USD,2020-04-03,"1,459.91"
RTX USD,2020-04-06,"1,495.42"
RTX USD,2020-04-07,"1,516.43"
RTX USD,2020-04-08,"1,538.04"
RTX USD,2020-04-09,"1,612.01"
RTX USD,2020-04-10,"1,581.67"
RTX USD,2020-04-13,"1,554.00"
RTX USD,2020-04-14,"1,561.23"
RTX USD,2020-04-15,"1,430.90"
RTX USD,2020-04-16,"1,449.15"
RTX USD,2020-04-17,"1,469.38"
RTX USD,2020-04-20,"1,450.17"
RTX USD,2020-04-21,"1,378.62"
RTX USD,2020-04-22,"1,451.73"
RTX USD,2020-04-23,"1,503.70"
RTX USD,2020-04-24,"1,476.81"
RTX USD,2020-04-27,"1,474.98"
RTX USD,2020-04-28,"1,503.98"
RTX USD,2020-04-29,"1,564.05"
RTX USD,2020-04-30,"1,538.14"
RTX USD,2020-05-04,"1,495.03"
RTX USD,2020-05-05,"1,543.42"
RTX USD,2020-05-06,"1,516.17"
RTX USD,2020-05-07,"1,524.68"
RTX USD,2020-05-08,"1,543.45"
RTX USD,2020-05-12,"1,550.56"
RTX USD,2020-05-13,"1,512.68"
RTX USD,2020-05-14,"1,499.87"
RTX USD,2020-05-15,"1,504.02"
RTX USD,2020-05-18,"1,598.23"
RTX USD,2020-05-19,"1,621.73"
RTX USD,2020-05-20,"1,692.36"
RTX USD,2020-05-21,"1,662.67"
RTX USD,2020-05-22,"1,631.30"
RTX USD,2020-05-25,"1,662.34"
RTX USD,2020-05-26,"1,687.93"
RTX USD,2020-05-27,"1,664.67"
RTX USD,2020-05-28,"1,707.84"
